platform,app_id,app_name,publisher_name,categories
gp,com.libiitech.petfairground,Pet Fairground,Libii,"GAME_EDUCATIONAL, GAME, FAMILY, FAMILY_CREATE"
gp,com.libiitech.candyfamily,Candy's Family Life,Candy's Family by Libii,"GAME_EDUCATIONAL, GAME, FAMILY, FAMILY_CREATE"
gp,air.com.tutotoons.app.fashionshowtopmodeldressup,Fashion Show Top Model DressUp,TutoTOONS,"GAME_EDUCATIONAL, GAME, FAMILY, FAMILY_PRETEND"
gp,com.appquiz.Baby_Blocks,Baby Wooden Blocks Puzzle,AppQuiz,"GAME_EDUCATIONAL, FAMILY_EDUCATION, GAME, FAMILY"
gp,com.meiio.waldfibel,Die kleine Waldfibel,Bundesministerium für Ernährung und Landwirtschaft,"APPLICATION, FAMILY_EDUCATION, FAMILY, BOOKS_AND_REFERENCE"
ios,979173243,Bohusläningen,Stampen Local Media AB,News
ios,1216586542,亚盘,yongran wen,News
ios,422051980,조선일보 for iPad,The Chosunilbo Company,News
ios,823622008,GRRIF,Artionet Web Agency,Music
ios,1081780792,CANDLESTONESOUNDZ RADIO,Infinite Monkeys,Music
ios,1069088083,WatchESPN Australia,ESPN,Sports
ios,895579763,Festival Teatro,David Santiago Fdez-Bermejo,Travel
ios,650382550,Dena Bank for iPhone,GlowTouch Technologies,Finance
ios,654936632,AKD iTick,AKD Securities Limited,Finance
ios,953852207,Globe Charge 2,"Globe Telecom, Inc.",Finance
ios,873133446,Servipag Mobile,Servipag ltda.,Finance
ios,1050272595,DSTH bridging,Niels Hald,Medical
ios,1146391916,Akhtaboot - أخطبوط,Akhtaboot LLC,Business
ios,1094732640,Flexa Componentes,Valorizza,Business
ios,1203771360,Masterlease - EventApp,Slawomir Zabieglik,Business
ios,909553266,Official ASC APP,"ASC Fine Wines (Shanghai) Co., Ltd.",Business
ios,969935073,Adquira Marketplace Mobile,Adquira,Business
ios,1247370849,zellebrate,Zellebrate,Shopping
ios,1071361499,AM LIVING,"HODo Mobile Multimedia Co., Ltd",Shopping
ios,1232260639,Ummah Stars,MARRIAGE MASTERY INTL,Education
ios,1195439067,Communicate German Basic - German Pocket,Nguyen Thang,Education
ios,1001321122,Польский язык за 7 уроков,Alfares s.r.o.,Education
ios,550846820,ST Math: School Version,MIND Research Institute,Education
ios,500641090,uDivine App,OSIM International Ltd,Lifestyle
ios,967192289,Junge Union Nordfriesland,Tobit.Software,Lifestyle
ios,779325369,Jacob's Well,"ChurchLink, LLC",Lifestyle
ios,1057995948,Horn of Salvation Ministries Inc.,"Clark Online Network, LLC",Lifestyle
ios,1072605768,华北果蔬生意圈,Yixiang Li,Lifestyle
ios,1103228980,トータルビューティーサロンKAINO,株式会社ビレイ,Lifestyle
ios,649519217,Vicinity Rewards,Rogers Communications Inc.,Lifestyle
ios,740974884,Translate.com,"Emerge Media, Inc.",Reference
ios,1223888455,STARS School,ASCENT SOLUTIONS PTE. LTD.,Utilities
ios,980087421,Face Edit - Selfie Editor Retouch & Tune,Limit Point Software,Photography
ios,1109333582,Shallet,Shallet Limited,Photography
ios,1131583443,El Picoteo de Malasaña,Klikin Deals,Food & Drink
ios,1247186596,Half A Date,Heroic Hearts Org,Food & Drink
ios,1058490416,The Pizza House,Action Prompt Ltd,Food & Drink
ios,891222132,Nando’s Singapore,Nando's Malaysia,Food & Drink
ios,1122911884,Lotelito Valencia,Shore GmbH,Food & Drink
ios,1243962640,DHC Sync - BT2100,DHC Specialty Corp.,Productivity
ios,1118007520,Las Provincias para Euro2016,Vocento S.A.,"Sports, News"
ios,525251242,Foot Marseille : infos mercato live,Made In,"Sports, News"
ios,1220644490,Finland News in English Today & Finnish Radio,Juicestand Inc,"Travel, News"
ios,1021980551,SPlayerX Free,"Skynet, Inc.",Entertainment
ios,1070270246,Gross Sounds,Rachel Conwell,Entertainment
ios,509548795,Britain's Got Talent 2017,FremantleMedia Ltd,Entertainment
ios,449623692,KCBD News Channel 11,"KCBD, LLC","Weather, News"
ios,935426063,WANE WX - Fort Wayne Weather & Forecasts,LIN Television Corporation,"Weather, News"
ios,1011661625,Le Monde du Droit,MediaMatis,"Business, News"
ios,598592561,Looking Forward,Strategiqs Edizioni S.r.l.,"Books, Business"
ios,1097795699,Kinderopvang De Windkracht,Concapps B.V.,"Education, News"
ios,1079799977,우리안양 (안양시 소식지),DigiQuitous Inc.,"News, Lifestyle"
ios,1052391422,温哥华知道 vancoolver,ZhiDao Media Inc.,"News, Lifestyle"
ios,794233167,ネタりか,Yahoo Japan Corp.,"News, Lifestyle"
ios,410299648,Challenges — Le magazine,Challenges,"Newsstand, News"
ios,598848324,艺术新闻,Modern Mobile Digital Media Company Limited,"Newsstand, News"
ios,371704219,Gazzetta Gold - La Gazzetta dello Sport,RCS MediaGroup S.p.A.,"Newsstand, News"
ios,491137054,The Scotsman Newspaper,Johnston Publishing Ltd,"Newsstand, News"
ios,1131168727,Arrigorriaga Zabaltzen,BiscayTIK Fundazioa,"Utilities, News"
ios,977736302,Хулиганы-80,Konstantin Noskov,"Books, Lifestyle"
ios,837690352,Türk Kahve Falı,CEM YOLOGLU,"Books, Lifestyle"
ios,1230849212,My Kinfolk,Good Effect,"Books, Lifestyle"
ios,990898487,Catholic Daily Reflection,Infinite Monkeys,"Books, Reference"
ios,540370306,Pack the Suitcase Lite,"Omertex, Ooo","Business, Travel"
ios,527130108,Flughafen München - Munich Airport - MUC,Flughafen München GmbH,"Business, Travel"
ios,952246010,Islamic eBook,SmartMux Limited,"Education, Books"
ios,508358865,Snow White - Discovery,Wissl Media,"Education, Books"
ios,1107858420,Learn Bosnian - 50 Languages,50languages.com,"Education, Books"
ios,951443889,Vine Expository Dictionary,Oleg Shukalovich,"Education, Books"
ios,1068772026,50000 Free Books & Audiobooks - Oodles,StarApps Software Private Limited,"Education, Books"
ios,421798565,iSPEED for iPad 株取引・投資情報 - 楽天証券のアプリ,"Rakuten Securities, Inc.","Business, Finance"
ios,585286372,Stock Tracker & Manager - Portfolio Trader Lite,Purescope Pty Ltd,"Business, Finance"
ios,1094155239,NaamTamilar,Alagappan Karthikeyan,Social Networking
ios,904595321,STS Online,Star-Typ Sport,"Sports, Lifestyle"
ios,1074482463,Shanahan Propiedades,Javier Salem Marcos,"Travel, Lifestyle"
ios,674501487,Turkcell Seyahat,Turkcell Iletisim Hizmetleri A.S.,"Travel, Lifestyle"
ios,911206852,HONK - Tow & Roadside On-Demand,HONK Technologies Inc.,"Travel, Lifestyle"
ios,377137875,New York Travel Guide (Offline Maps) NYC - mTrip,mTrip Travel Guides,"Travel, Lifestyle"
ios,425202043,Visit Ireland,Jake McCuistion,"Travel, Reference"
ios,1089398694,Blackfoot Municipal Golf Course - Scorecards GPS Maps and more by ForeUP Golf,ForeUP,"Utilities, Sports"
ios,1137317122,水苔与苔藓生态4.0,junxia Zhao,"Catalogs, Business"
ios,329370924,Petoskey News Review,Northern Michigan Review,"Productivity, News"
ios,543096939,Tip Calculator‰,Tim O's Studios,"Reference, Finance"
ios,920879169,104實價網 透明實價網 - 查房價？實價登錄大解密！,Wen Chiang Yeh,"Reference, Finance"
ios,998951640,Beijing travel guide with offline map and Beijing subway underground transit by BeetleTrip,CREOSTORM MOBILE INTERNATIONAL LIMITED,"Travel, Navigation"
ios,332545668,Navigator GPS Pelephone,Pelephone LTD,"Travel, Navigation"
ios,668528150,Outdoor Trentino,Trentino Marketing S.p.A.,"Travel, Navigation"
ios,1194501071,Arabic-English kids stories,Zainab Abushaheen,"Books, Productivity"
ios,419887040,Wii Cheat Codes+,Digital Hot Sauce,"Catalogs, Reference"
ios,961117610,A Dinner Guest,Shereen Halbawi,"Entertainment, News"
ios,877525072,Abendschau (rbb),Rundfunk Berlin-Brandenburg,"Entertainment, News"
ios,1210379803,The Kitten from Great Britain,Chris Cash,"Games/Puzzle, Games"
ios,1062504227,Revamp My Closet,Taru Agarwal,"Shopping, Lifestyle"
ios,962599024,Extra Offerz UAE– Offers Discounts Sales,AMIT Software,"Shopping, Lifestyle"
ios,1223316211,一元石投,北京海秀奥特科技有限公司,"Shopping, Lifestyle"
ios,969146193,Amazonas Shopping,Mobits,"Shopping, Lifestyle"
ios,1107240689,2016 Women Winter Clothing Styles,Menduh Asal,"Shopping, Lifestyle"
ios,548768556,Riverlawn Christian Church,Subsplash Consulting,"Education, Lifestyle"
ios,924790906,IdaVotes,Woodings for Idaho,"Education, Reference"
ios,412465055,Spanish Verbs Lite,AVEL.CO,"Education, Reference"
ios,1097338002,ไทยแปลไทย,Kittipong Intaboot,"Education, Reference"
ios,400074354,Kanji Study,Chase Colburn,"Education, Reference"
ios,453746100,Die Waldfibel,Bundesministerium für Ernährung und Landwirtschaft,"Education, Reference"
ios,578153203,Tu Dien Anh Viet English-Vietnamese Dictionary Free,Quick Solution Co.,"Education, Reference"
ios,352732499,Dictionnaire L'Internaute,L'Internaute Copains,"Education, Reference"
ios,943821424,RealZoo(your baby can see animals at any time and in any where),Zhongwen li,"Education, Utilities"
ios,563141826,Talking Tyler,Dragon Sight Force Limited,"Entertainment, Games"
ios,1132374910,Radios Venezolanas-Estaciones de musica deportes Nacional de Venezuela,Victor Arias Cardona,"Entertainment, Music"
ios,394150824,Radio Rock,patrizia palladino,"Entertainment, Music"
ios,1027779769,Barbie Superstar! - Music Video Maker,Budge Studios,"Entertainment, Music"
ios,620011144,Radio Centro,Grupo Radio Centro,"Entertainment, Music"
ios,1068291451,HomeTips - Expert DIY How-To & Home Improvement Advice,Ezoic Inc.,"Reference, Lifestyle"
ios,1045549303,Qibla Finder Pro - Qibla Locator & Qibla Compass,Hakan Cakiroglu,"Reference, Lifestyle"
ios,1048014038,QBeacon,Belleds,"Utilities, Lifestyle"
ios,1129525083,Pao Light,Sulong Communication Ltd.,"Utilities, Lifestyle"
ios,380659623,Astri di Paolo Fox,"Acotel Interactive, Inc","Utilities, Lifestyle"
ios,1017711740,电脑故障大全-常见故障掌上百科全书,jinyi hu,"Utilities, Reference"
ios,1133466987,Brazil 2016  / Live football results - Games,Bacon Cream,"Entertainment, Sports"
ios,1044513914,NFL Emojis,NFL Enterprises LLC,"Entertainment, Sports"
ios,1229789220,Sail Boston,Aloompa,"Entertainment, Travel"
ios,993880121,Sunat,SUNAT,"Productivity, Finance"
ios,741597322,我的密码-极简账号备忘录，安全记录管家,SHUAI LI,"Business, Productivity"
ios,981513010,Essbare Wildpflanzen (Lite Version),AT Verlag,"Catalogs, Food & Drink"
ios,1168328672,Santa Photo Frames - Frame editor,Maniya Pratik,"Education, Photography"
ios,755582884,飯招 - 長工+炒散+頂讓,Ka Lun Cheung,"Food & Drink, Business"
ios,910058579,Frame Collage Photo,Nothern Studio,"Photography, Lifestyle"
ios,977003450,Hyper Image Search,Hiroyuki Kawate,"Photography, Lifestyle"
ios,889869355,Grade 1 Math – Time Lesson,Phuong Tran Hoai,"Education, Productivity"
ios,1121985534,14 Burda,JUVENIS,"Entertainment, Shopping"
ios,962659849,Juicing Recipes for Health,Didy Septiyono,"Food & Drink, Lifestyle"
ios,1227380587,Ali's Burger,Lokanta.net,"Food & Drink, Lifestyle"
ios,957259367,宴客菜 - 客人来了吃啥?,Weijie Li,"Food & Drink, Lifestyle"
ios,833499556,Меню дня,Liliya Fedotova,"Food & Drink, Lifestyle"
ios,811256375,Lamudi - Real Estate Buy & Rent,Lamudi,"Productivity, Lifestyle"
ios,860443388,Paditor Lite,Shiv Verma,"Utilities, Productivity"
ios,967284528,Survey Passport,"CRG Global, Inc.","Utilities, Productivity"
ios,319724829,Battery Level,KendiTech,"Utilities, Productivity"
ios,859358764,Total Recall - Free phone numbers,Tribair,"Utilities, Productivity"
ios,432512951,新月の宿曜占い,有限会社 A-link,"Entertainment, Lifestyle"
ios,857835124,HANET Smartlist - HDAir,tho vo duc,"Entertainment, Lifestyle"
ios,407435680,Love Quotes Wallpapers,girlsapp4.us,"Entertainment, Lifestyle"
ios,794291921,Witze und Gags,A5,"Entertainment, Lifestyle"
ios,1179016753,Cindy Nails Köln,Shore GmbH,"Entertainment, Lifestyle"
ios,570132496,BBC Good Food - a Világkonyha,Five International Kft,"Entertainment, Newsstand"
ios,1110915838,CLIC,Mocion SAS,"Entertainment, Utilities"
ios,1139544923,Mappache Villa de Valtierra,dosnet,"Entertainment, Navigation"
ios,774922262,Milk - Breastfeeding timer and log,Kortsluiting,"Medical, Health & Fitness"
ios,1082413275,Doctors @ Your Home,Jose Gardens,"Medical, Health & Fitness"
ios,807010770,My Contractions - Contraction Timer and Tracker,LINKLINKS LTD,"Medical, Health & Fitness"
ios,787229460,BBL,Softceed GmbH,"Sports, Social Networking"
ios,1076431095,Mustache Bash - Photo Booth,Muhammad Qasim Malik,"Entertainment, Photography"
ios,1112456657,Summer Photo Frames - make eligant and awesome photo using new photo frames,kartik lodaliya,"Entertainment, Photography"
ios,957306787,Photo Morph Booth,Mincu Gheorghe,"Entertainment, Photography"
ios,735242318,PhotoFacer - Photo Montages,Moonlighting,"Entertainment, Photography"
ios,694075857,Diana Photo,STETTINER GAMES & MORE,"Entertainment, Photography"
ios,751764895,NobelApp International Calling,Nobel Ltd.,"Business, Social Networking"
ios,1047722007,PhysiApp,Physitrack Limited,"Education, Health & Fitness"
ios,581303990,My Remote for Movistar,SMARTBOXTV S.A.,"Entertainment, Productivity"
ios,1126533802,Enhance Sex For Women Hypnosis,Premium Access,"Lifestyle, Health & Fitness"
ios,534455056,20/20 LifeStyles Calorie Counter and Wellness Tracker,"Professional Recreation Organization, Inc.","Lifestyle, Health & Fitness"
ios,667833696,Fast Weight Loss Magazine,Atom Apps Co Pty Ltd,"Newsstand, Health & Fitness"
ios,659430172,Am.ru — купить и продать автомобиль на ам.ру,Mail.Ru,"Shopping, Social Networking"
ios,545495326,Golden Casino Slots,GameDream,"Games/Card, Games, Games/Dice"
ios,311962883,Cooking Quest,"Big Fish Games, Inc","Education, Games/Puzzle, Games"
ios,1031895337,Углеводов нет - быстрое похудение без голода и спорта,BalinaSoft,"Food & Drink, Health & Fitness"
ios,471731455,250+ Solitaires Pro,Alexei Anoshenko,"Games/Board, Games/Card, Games"
ios,737478581,泡泡龙500关,zongyong wang,"Games/Trivia, Games/Card, Games"
ios,907320002,Ace Hearts,feng min,"Entertainment, Games/Card, Games"
ios,1087907133,SocialMe - Follower game,CCM Benchmark,"Entertainment, Social Networking"
ios,1186326532,3 Shots Only,Manvir Singh,"Games/Action, Games/Arcade, Games"
ios,844524197,Insanity Fight,Christian Haller,"Games/Action, Games/Arcade, Games"
ios,969122371,Brickies,Noodlecake Studios Inc,"Games/Action, Games/Arcade, Games"
ios,767078934,Little Princess Dressup,JINLONG CHEN,"Games/Family, Games/Trivia, Games"
ios,1136189560,Pendulum - Swing Time Away,Teaboy Games,"Games/Puzzle, Games/Arcade, Games"
ios,899606169,Bullet Boy,Kongregate,"Games/Racing, Games/Arcade, Games"
ios,415411711,HewanHewan,BI3 Creative,"Games/Educational, Education, Games"
ios,600521463,Simply Sudoku,the binary family,"Games/Puzzle, Games/Strategy, Games"
ios,949855469,Air Traffic Control 2D,appscraft,"Games/Strategy, Games/Arcade, Games"
ios,1236107354,VR Animal Hunting Season : The Predator Attack,Syed Raza,"Games/Action, Games/Adventure, Games"
ios,868013618,Best Fiends,Seriously,"Games/Puzzle, Games/Adventure, Games"
ios,1082993260,Grand Oil Truck Driver Simulation,Door to Apps,"Games/Racing, Games/Simulation, Games"
ios,1130798699,Miami Vice Town,"NAKSIKS, OOO","Games/Simulation, Games/Action, Games"
ios,602987025,Baby Bath Time - Kids Games (Boys & Girls),Ninjafish Studios,"Games/Family, Games/Role Playing, Games"
ios,875770631,Pop Fruit !,LIANG CHUN YA,"Games/Puzzle, Sports, Games/Board, Games"
ios,1050074239,歪みの国のアリス～アンコール,SUNSOFT,"Books, Games/Word, Games/Adventure, Games"
ios,953453718,Cricket Battles - Live Multiplayer,Games2win,"Games/Family, Games/Sports, Sports, Games"
ios,1003662204,صراع الهوامير - Clash of Pirates,"FUZHOU TORNADO NETWORK TECHNOLOGY CO.,LTD.","Games/Role Playing, Games/Strategy, Games"
ios,581128627,Crazy Jumper Special,CoffeeBreak Inc.,"Games/Sports, Sports, Games/Arcade, Games"
ios,704845897,Crossword Jigsaw Puzzles,Sarah Pierce,"Education, Games/Puzzle, Games/Word, Games"
ios,1192665604,WorkeMon,"QuickTurtle Co., Ltd.","Games/Role Playing, Games/Simulation, Games"
ios,1035170074,Merchant RPG,Retora Game Studios,"Games/Role Playing, Games/Simulation, Games"
ios,1078990679,Cars puzzle for kids,Creative Connections s.r.o.,"Education, Games/Family, Games/Puzzle, Games"
ios,1031615983,Space Gold Game - 最好的免费游戏的孩子和成人。,pratthana wadtanaoi,"Games/Racing, Reference, Games/Arcade, Games"
ios,715478563,くまモンのスピード（トランプ）,Kazutaka Sato,"Entertainment, Games/Board, Games/Card, Games"
ios,554216703,Birthday Card AR,Fuzzy Logic (Pty) Ltd,"Entertainment, Games/Family, Games/Card, Games"
ios,1216612999,Logic Lines Puzzle,Ruslan Goncharenko,"Entertainment, Games/Puzzle, Games/Board, Games"
ios,934792851,Landlords Mania,SwiftStar,"Entertainment, Games/Trivia, Games/Board, Games"
ios,807763847,Amino Acids Structure - Essential Acid from Phenylalanine to Tryptophan,Andrey Solovyev,"Games/Educational, Education, Games/Word, Games"
ios,1249940852,Jump The Floor Is Lava,samut daleak,"Entertainment, Games/Action, Games/Arcade, Games"
ios,500619796,Wow Fish,"Sun Ground Co., Ltd.","Entertainment, Games/Action, Games/Arcade, Games"
ios,1171558918,Spiral Tower,Ketchapp,"Entertainment, Games/Action, Games/Arcade, Games"
ios,1033020671,Qubes,Ketchapp,"Entertainment, Games/Action, Games/Arcade, Games"
ios,515963005,Gold Coin Pusher Pro,Tapgames.nl,"Entertainment, Games/Arcade, Games, Games/Casino"
ios,956139831,Sun And Sand Hidden Objects Game,Big Leap Studios,"Entertainment, Games/Family, Games/Puzzle, Games"
ios,1044202386,Miranda Sings vs Haters,Games2win,"Entertainment, Games/Family, Games/Puzzle, Games"
ios,870723714,Kitty in the Crowd,Scott Cawthon,"Entertainment, Games/Family, Games/Puzzle, Games"
ios,1097766940,Akinator & Co,Elokence,"Entertainment, Games/Family, Games/Trivia, Games"
ios,719595924,DropPenguin,"underscore, Inc","Entertainment, Games/Puzzle, Games/Action, Games"
ios,456225297,Galaxy Jumper Lite,"Boolba Labs, LLC","Entertainment, Games/Puzzle, Games/Arcade, Games"
ios,904213545,Level Editor,SPIL GAMES,"Entertainment, Games/Puzzle, Games/Arcade, Games"
ios,825770692,Zappy Ball - Soccer Cup,JOSE DE LEON,"Entertainment, Games/Sports, Games/Arcade, Games"
ios,956169902,Clash of Islands 1.01,Sergey Karakozov,"Entertainment, Games/Strategy, Games/Word, Games"
ios,725735190,Whitetail Deer Hunter,Brian Hall,"Games/Simulation, Sports, Games/Adventure, Games"
ios,1039524882,Community College Hero: Trial by Fire,Hosted Games LLC,"Books, Games/Role Playing, Games/Adventure, Games"
ios,998665159,Epic Party Clicker - Beat Drop & Tap to the Rhythm,Tapps Tecnologia da Informação Ltda.,"Entertainment, Games/Music, Games/Strategy, Games"
ios,316540851,Chinese Chess Master,PPCLINK Software,"Entertainment, Games/Strategy, Games/Board, Games"
ios,828675231,Ready-K! The Kindergarten Readiness Preparation and Evaluation Test,Bacciz,"Games/Educational, Education, Games/Family, Games"
ios,680652657,Tic-Tac Bananas! Monkey Words,"Boopsie, Inc.","Games/Educational, Education, Games/Family, Games"
ios,1086648863,Wash and Treat Pets  Kids Game - FREE,Stefano Frassi,"Games/Educational, Education, Games/Family, Games"
ios,843207561,Pet Fairground™,Libii Tech Limited,"Games/Educational, Education, Games/Family, Games"
ios,925711196,Fashion Show - Top Model Dress UP,APIX Educational Systems,"Games/Educational, Games/Family, Education, Games"
ios,958123610,Baby Wooden Blocks,EDUJOY ENTERTAINMENT,"Games/Educational, Games/Family, Education, Games"
ios,966871820,Candy’s Family Life,Libii Tech Limited,"Games/Educational, Games/Family, Education, Games"
ios,1042313380,Is-it Love ? Matt - Interactive Story,1492 Studio,"Books, Games/Role Playing, Games/Simulation, Games"
ios,1120418083,Emoji Shuffle!,"3 Minute Games, LLC","Entertainment, Games/Puzzle, Games/Strategy, Games"
ios,1057329502,Hot Date,George Batchelor,"Entertainment, Games/Simulation, Games/Word, Games"
ios,642313308,Happy Chef 2,Nordcurrent,"Entertainment, Games/Strategy, Games/Action, Games"
ios,311832079,Cops & Robbers,Glu Games Inc,"Entertainment, Games/Action, Games/Adventure, Games"
ios,935309062,Speedy Squirrel Wall Nut Hunt Race Against Traffic Challenge Pro,www.reggaevibesfx.com,"Entertainment, Games/Adventure, Games/Arcade, Games"
ios,494720788,Treasures of Mystery Island HD,"Big Fish Games, Inc","Entertainment, Games/Puzzle, Games/Adventure, Games"
ios,1079448436,Can You Escape Mystrious Egypt Pyramid Temple? - Impossible 100 Floors Room Escape Challenge,Huang Xie,"Entertainment, Games/Puzzle, Games/Adventure, Games"
ios,818546060,Dream Catchers: The Beginning HD,G5 Entertainment,"Entertainment, Games/Puzzle, Games/Adventure, Games"
ios,807485218,The Cursed Ship Collector’s Edition HD,G5 Entertainment,"Entertainment, Games/Puzzle, Games/Adventure, Games"
ios,640543364,Pilot Brothers 2 (Full),G5 Entertainment,"Entertainment, Games/Puzzle, Games/Adventure, Games"
ios,609421318,My Ice Cream Shop - Ice Cream Maker Game,"LAI SYSTEMS, LLC","Games/Family, Games/Simulation, Food & Drink, Games"
ios,1167990790,Chef Kids - Play Eat & Cook Yummy Food,TabTale LTD,"Entertainment, Games/Family, Games/Simulation, Games"
ios,1120279729,My Nail Makeover - Virtual Nail Salon Game,Tapps Tecnologia da Informação Ltda.,"Entertainment, Games/Family, Games/Simulation, Games"
ios,585599497,Ski Jumping Pro,Vivid Games S.A.,"Entertainment, Games/Simulation, Games/Sports, Games"
ios,955856059,Miss Hollywood Showtime - Pet House Makeover,Budge Studios,"Entertainment, Games/Educational, Games/Family, Games"
ios,992522581,My Magic Castle - Pony & Unicorn Doll House and Decoration Game,Tapps Tecnologia da Informação Ltda.,"Entertainment, Games/Educational, Games/Family, Games"
ios,1119194358,謎解き ~孤島に秘めし9つの手紙~ 脱出ゲーム風推理アドベンチャー,Asahi Hirata,"Entertainment, Games/Educational, Games/Trivia, Games"
ios,953522237,Strawberry Shortcake Food Fair,Budge Studios,"Games/Educational, Games/Family, Entertainment, Games"
ios,998064651,Easter Fashion Dress Up,nitin chauhan,"Entertainment, Games/Family, Games/Role Playing, Games"
ios,1052676364,Kindergarten Kids - Play All Day,TabTale LTD,"Entertainment, Games/Family, Games/Role Playing, Games"
ios,1102276703,Beauty Pageant Queen - Miss Beauty Star Salon,iProm Inc,"Entertainment, Games/Family, Games/Role Playing, Games"
ios,915713314,Battle Odyssey,Gameloft,"Entertainment, Games/Puzzle, Games/Role Playing, Games"
ios,419568487,Farm Frenzy 3 Free,"Alawar Entertainment, Inc","Entertainment, Games/Simulation, Games/Strategy, Games"
ios,1045165396,Vlogger Go Viral - Clicker Game & Vlog Simulator,Tapps Tecnologia da Informação Ltda.,"Entertainment, Games/Simulation, Games/Strategy, Games"
ios,578931152,Art Mogul HD,G5 Entertainment,"Entertainment, Games/Simulation, Games/Strategy, Games"
ios,1086003937,橫掃千軍,Longcheng Ltd.,"Entertainment, Games/Role Playing, Games/Strategy, Games"
ios,1063835515,Forest Folks - Pet Spa and Animal Resort Game,Tapps Tecnologia da Informação Ltda.,"Games/Educational, Entertainment, Games/Simulation, Games"
ios,403665668,Dark Galaxy,"Uken Studios, Inc.","Games/Role Playing, Games/Strategy, Social Networking, Games"
